order_id,order_date,user_id,user_name,city,membership,restaurant_id,restaurant_name,cuisine,restaurant_rating,total_amount
6923,01-01-2024,861,User_861,Chennai,Regular,444,Classic Cafe Family Restaurant,Chinese,4.7,624.99
6924,19-01-2023,1553,User_1553,Pune,Regular,343,Sai Cafe Andhra,Mexican,4.4,1337.46
6925,25-03-2023,1650,User_1650,Bangalore,Gold,93,Swagath Cafe Multicuisine,Chinese,4.9,1067.51
6926,18-08-2023,2976,User_2976,Pune,Regular,65,Grand Eatery Non-Veg,Mexican,3.2,809.38
6927,23-04-2023,637,User_637,Hyderabad,Gold,253,New Restaurant North Indian,Italian,4.6,355.78
6928,07-04-2023,1605,User_1605,Bangalore,Regular,13,Taste of Mess Punjabi,Indian,4.6,920.79
6929,17-09-2023,1715,User_1715,Pune,Regular,108,Darbar Curry House North Indian,Chinese,4.0,768.02
6930,11-06-2023,728,User_728,Hyderabad,Gold,99,Sri Restaurant Family Restaurant,Italian,4.0,1106.22
6931,16-09-2023,2235,User_2235,Chennai,Gold,477,Swagath Biryani North Indian,Indian,4.1,336.63
6932,10-08-2023,2275,User_2275,Bangalore,Gold,336,Sai Foods Andhra,Mexican,4.9,1017.09
6933,21-07-2023,271,User_271,Pune,Regular,61,Hotel Curry House North Indian,Italian,4.4,1085.65
6934,08-07-2023,1686,User_1686,Hyderabad,Gold,487,Amma Eatery Chinese,Chinese,4.8,1100.64
6935,14-11-2023,2154,User_2154,Bangalore,Gold,181,Classic Foods Pure Veg,Indian,4.0,1060.17
6936,16-12-2023,2088,User_2088,Hyderabad,Regular,394,Grand Tiffins South Indian,Mexican,3.5,843.96
6937,16-05-2023,2850,User_2850,Hyderabad,Gold,452,Classic Delights Multicuisine,Chinese,4.4,1277.18
6938,20-07-2023,2034,User_2034,Pune,Gold,396,Taste of Delights Non-Veg,Mexican,4.8,1052.44
6939,08-12-2023,79,User_79,Hyderabad,Regular,38,Grand Tiffins Multicuisine,Italian,5.0,606.32
6940,28-09-2023,782,User_782,Hyderabad,Gold,453,Annapurna Foods Punjabi,Chinese,3.7,458.92
6941,22-06-2023,433,User_433,Pune,Regular,60,Grand Restaurant North Indian,Mexican,3.6,816.85
6942,28-07-2023,1046,User_1046,Chennai,Regular,259,Amma Curry House Family Restaurant,Mexican,3.7,770.8
6943,19-05-2023,714,User_714,Hyderabad,Gold,114,Ruchi Mess Andhra,Indian,3.9,560.32
6944,10-05-2023,189,User_189,Bangalore,Gold,223,Amma Eatery Punjabi,Italian,3.4,654.37
6945,29-10-2023,2841,User_2841,Hyderabad,Gold,96,Annapurna Biryani Non-Veg,Mexican,4.4,1129.57
6946,03-05-2023,2239,User_2239,Chennai,Regular,273,Swagath Delights Andhra,Indian,3.9,468.45
6947,31-03-2023,1069,User_1069,Chennai,Regular,356,Hotel Foods Multicuisine,Indian,4.2,375.28
6948,05-08-2023,1282,User_1282,Chennai,Regular,39,Ruchi Delights South Indian,Indian,4.8,900.54
6949,08-02-2023,404,User_404,Hyderabad,Gold,146,Swagath Curry House Punjabi,Indian,4.8,879.45
6950,10-07-2023,1781,User_1781,Hyderabad,Gold,48,Royal Tiffins North Indian,Mexican,3.8,948.71
6951,19-10-2023,131,User_131,Chennai,Gold,170,Spice Tiffins Family Restaurant,Mexican,4.4,108.02
6952,20-07-2023,2766,User_2766,Bangalore,Gold,283,Grand Kitchen Punjabi,Chinese,4.6,1147.34
6953,01-12-2023,630,User_630,Chennai,Gold,22,Sri Biryani Non-Veg,Chinese,5.0,1469.88
6954,02-04-2023,2584,User_2584,Pune,Gold,383,Amma Biryani North Indian,Indian,3.1,744.36
6955,19-03-2023,436,User_436,Bangalore,Gold,278,Swagath Mess Non-Veg,Indian,3.5,702.13
6956,26-02-2023,1899,User_1899,Chennai,Gold,426,Royal Foods Non-Veg,Chinese,3.5,838.43
6957,08-08-2023,1693,User_1693,Pune,Gold,389,Ruchi Mess Multicuisine,Italian,4.9,551.09
6958,03-02-2023,772,User_772,Bangalore,Gold,221,New Mess Non-Veg,Chinese,3.7,1239.83
6959,21-12-2023,341,User_341,Hyderabad,Gold,313,Spice Curry House South Indian,Indian,3.9,747.89
6960,16-04-2023,2884,User_2884,Bangalore,Gold,425,Ruchi Curry House Punjabi,Chinese,4.2,1225.14
6961,03-03-2023,2135,User_2135,Chennai,Gold,165,Udupi Kitchen Chinese,Mexican,4.3,1160.51
6962,22-10-2023,294,User_294,Bangalore,Regular,101,Sai Kitchen South Indian,Mexican,3.9,1033.18
6963,18-10-2023,414,User_414,Chennai,Gold,26,Spice Eatery Family Restaurant,Chinese,4.6,442.92
6964,10-12-2023,362,User_362,Chennai,Gold,181,Classic Foods Pure Veg,Indian,4.0,1214.83
6965,23-05-2023,956,User_956,Chennai,Gold,196,Hotel Curry House Chinese,Italian,5.0,1409.43
6966,27-04-2023,2641,User_2641,Chennai,Regular,102,Darbar Foods Andhra,Italian,4.9,1444.74
6967,31-05-2023,608,User_608,Hyderabad,Regular,378,New Mess North Indian,Italian,4.4,511.22
6968,26-12-2023,1783,User_1783,Hyderabad,Regular,234,Swagath Kitchen North Indian,Chinese,3.7,211.36
6969,20-06-2023,1357,User_1357,Hyderabad,Regular,106,Spice Foods Non-Veg,Indian,4.8,667.04
6970,14-11-2023,2907,User_2907,Hyderabad,Regular,243,Grand Tiffins South Indian,Chinese,4.8,430.42
6971,16-01-2023,782,User_782,Hyderabad,Gold,372,Annapurna Foods North Indian,Italian,4.4,1450.5
6972,07-10-2023,2184,User_2184,Hyderabad,Regular,327,Royal Tiffins Chinese,Indian,3.2,696.22
6973,12-08-2023,2587,User_2587,Bangalore,Gold,164,Udupi Mess Family Restaurant,Italian,3.5,1134.11
6974,07-06-2023,2675,User_2675,Hyderabad,Gold,389,Ruchi Mess Multicuisine,Italian,4.9,1104.44
6975,20-07-2023,601,User_601,Hyderabad,Regular,1,Royal Kitchen Family Restaurant,Chinese,4.8,844.22
6976,02-05-2023,499,User_499,Bangalore,Regular,372,Annapurna Foods North Indian,Italian,4.4,574.21
6977,03-09-2023,1636,User_1636,Bangalore,Regular,471,Swagath Tiffins Punjabi,Indian,3.0,1379.4
6978,14-02-2023,998,User_998,Bangalore,Regular,42,Udupi Mess North Indian,Chinese,3.2,578.74
6979,01-10-2023,1924,User_1924,Pune,Regular,213,Amma Dhaba Punjabi,Indian,3.7,663.1
6980,17-11-2023,2364,User_2364,Chennai,Gold,489,Swagath Foods Punjabi,Italian,3.0,316.65
6981,24-04-2023,2804,User_2804,Hyderabad,Regular,308,Annapurna Biryani Family Restaurant,Italian,4.3,776.57
6982,11-12-2023,888,User_888,Hyderabad,Gold,468,New Restaurant North Indian,Chinese,4.8,460.26
6983,21-01-2023,1885,User_1885,Bangalore,Regular,216,Classic Delights Non-Veg,Italian,3.1,432.81
6984,11-12-2023,575,User_575,Bangalore,Gold,246,Ruchi Tiffins Pure Veg,Mexican,3.9,1398.85
6985,14-12-2023,1106,User_1106,Bangalore,Gold,113,Darbar Biryani Pure Veg,Chinese,5.0,870.45
6986,15-12-2023,1386,User_1386,Hyderabad,Gold,148,Swagath Restaurant North Indian,Italian,3.2,1212.68
6987,17-06-2023,78,User_78,Pune,Gold,146,Swagath Curry House Punjabi,Indian,4.8,648.72
6988,04-07-2023,353,User_353,Chennai,Regular,328,Ruchi Curry House Andhra,Mexican,4.6,584.0
6989,07-01-2023,1763,User_1763,Pune,Regular,100,Spice Delights Family Restaurant,Indian,3.3,493.13
6990,09-05-2023,2026,User_2026,Chennai,Regular,363,Annapurna Mess Pure Veg,Italian,4.9,1144.01
6991,11-07-2023,1632,User_1632,Bangalore,Regular,90,Classic Biryani Pure Veg,Italian,4.8,1375.21
6992,07-04-2023,2331,User_2331,Pune,Gold,44,Classic Dhaba Pure Veg,Indian,3.9,1007.19
6993,02-03-2023,563,User_563,Pune,Regular,67,Swagath Tiffins Andhra,Mexican,4.1,648.63
6994,19-05-2023,485,User_485,Bangalore,Gold,7,Ruchi Biryani Punjabi,Italian,3.2,495.34
6995,11-06-2023,289,User_289,Pune,Regular,446,Annapurna Cafe Andhra,Indian,4.9,1393.9
6996,26-12-2023,1714,User_1714,Chennai,Regular,191,Grand Mess North Indian,Indian,4.0,1004.88
6997,16-11-2023,2405,User_2405,Bangalore,Regular,498,Darbar Tiffins Non-Veg,Chinese,3.9,1468.75
6998,04-03-2023,2100,User_2100,Hyderabad,Regular,223,Amma Eatery Punjabi,Italian,3.4,1044.55
6999,17-10-2023,207,User_207,Bangalore,Gold,258,Spice Curry House Chinese,Indian,3.0,184.77
7000,01-09-2023,385,User_385,Bangalore,Gold,139,Ruchi Cafe South Indian,Mexican,4.8,523.32
7001,19-01-2023,2316,User_2316,Hyderabad,Regular,66,Swagath Dhaba Punjabi,Italian,4.7,1435.81
7002,28-05-2023,420,User_420,Pune,Regular,212,Sai Delights North Indian,Indian,3.2,1009.5
7003,13-02-2023,2775,User_2775,Bangalore,Gold,212,Sai Delights North Indian,Indian,3.2,476.74
7004,06-11-2023,2566,User_2566,Bangalore,Gold,26,Spice Eatery Family Restaurant,Chinese,4.6,1012.59
7005,10-08-2023,295,User_295,Pune,Regular,174,Amma Biryani North Indian,Mexican,3.1,1211.28
7006,17-03-2023,2669,User_2669,Chennai,Regular,322,Sri Cafe Non-Veg,Italian,4.3,1057.12
7007,03-05-2023,983,User_983,Pune,Regular,269,Udupi Mess Pure Veg,Indian,3.5,1298.23
7008,13-07-2023,589,User_589,Pune,Gold,204,Udupi Dhaba Non-Veg,Mexican,4.7,829.67
7009,13-01-2023,293,User_293,Bangalore,Gold,66,Swagath Dhaba Punjabi,Italian,4.7,481.78
7010,29-10-2023,294,User_294,Bangalore,Regular,400,Ruchi Tiffins Non-Veg,Mexican,3.4,616.56
7011,17-04-2023,2554,User_2554,Hyderabad,Gold,387,New Tiffins Andhra,Mexican,3.8,437.67
7012,24-10-2023,2620,User_2620,Pune,Gold,306,Grand Dhaba Non-Veg,Chinese,4.8,866.73
7013,21-04-2023,228,User_228,Pune,Regular,23,Amma Mess Punjabi,Chinese,3.8,243.13
7014,04-09-2023,841,User_841,Pune,Gold,127,Hotel Eatery Family Restaurant,Chinese,5.0,467.76
7015,04-02-2023,2607,User_2607,Hyderabad,Gold,139,Ruchi Cafe South Indian,Mexican,4.8,1087.84
7016,25-07-2023,1476,User_1476,Pune,Gold,167,Grand Tiffins Non-Veg,Italian,4.7,478.84
7017,03-06-2023,1776,User_1776,Chennai,Gold,125,Sai Foods Family Restaurant,Chinese,4.3,601.28
7018,16-10-2023,756,User_756,Hyderabad,Gold,45,Annapurna Restaurant Punjabi,Mexican,3.0,696.51
7019,22-07-2023,1316,User_1316,Chennai,Regular,364,Sri Foods Non-Veg,Mexican,3.4,648.81
7020,30-12-2023,2424,User_2424,Hyderabad,Gold,426,Royal Foods Non-Veg,Chinese,3.5,1394.62
7021,01-03-2023,558,User_558,Hyderabad,Regular,99,Sri Restaurant Family Restaurant,Italian,4.0,956.58
7022,25-07-2023,664,User_664,Pune,Regular,335,New Biryani Family Restaurant,Italian,3.9,705.06
7023,11-07-2023,516,User_516,Hyderabad,Regular,379,New Dhaba South Indian,Mexican,4.1,117.56
7024,07-10-2023,1901,User_1901,Chennai,Regular,459,Sai Delights Non-Veg,Italian,4.6,831.98
7025,29-10-2023,982,User_982,Hyderabad,Regular,472,Darbar Delights Family Restaurant,Chinese,4.3,1115.04
7026,01-06-2023,1105,User_1105,Chennai,Gold,111,Ruchi Dhaba Chinese,Mexican,4.2,215.83
7027,16-06-2023,1689,User_1689,Bangalore,Regular,296,Grand Restaurant Multicuisine,Italian,3.8,1220.58
7028,12-09-2023,504,User_504,Bangalore,Gold,117,Darbar Eatery North Indian,Indian,3.9,1392.41
7029,22-06-2023,252,User_252,Pune,Regular,241,Hotel Biryani Andhra,Chinese,3.9,564.66
7030,09-01-2023,2592,User_2592,Hyderabad,Regular,494,Hotel Restaurant North Indian,Mexican,4.3,702.21
7031,13-06-2023,1331,User_1331,Hyderabad,Gold,341,Amma Biryani Family Restaurant,Chinese,3.2,985.85
7032,05-02-2023,1000,User_1000,Pune,Gold,348,Royal Restaurant Andhra,Italian,3.0,427.31
7033,19-08-2023,2238,User_2238,Chennai,Gold,499,Annapurna Tiffins South Indian,Mexican,4.9,363.12
7034,03-02-2023,952,User_952,Chennai,Gold,420,Ruchi Tiffins Chinese,Italian,4.0,962.01
7035,07-06-2023,1774,User_1774,Bangalore,Regular,242,Classic Dhaba Punjabi,Mexican,4.0,273.41
7036,01-05-2023,1442,User_1442,Bangalore,Gold,97,Annapurna Delights Andhra,Mexican,3.7,1322.82
7037,01-11-2023,2238,User_2238,Chennai,Gold,112,Grand Cafe Punjabi,Chinese,3.2,923.07
7038,05-11-2023,2389,User_2389,Pune,Regular,470,Darbar Foods Multicuisine,Italian,3.6,581.8
7039,20-08-2023,385,User_385,Bangalore,Gold,273,Swagath Delights Andhra,Indian,3.9,138.74
7040,04-02-2023,576,User_576,Pune,Gold,156,Sri Tiffins North Indian,Italian,3.8,422.47
7041,27-04-2023,2717,User_2717,Bangalore,Regular,67,Swagath Tiffins Andhra,Mexican,4.1,903.53
7042,17-03-2023,2669,User_2669,Chennai,Regular,471,Swagath Tiffins Punjabi,Indian,3.0,1273.81
7043,03-02-2023,1944,User_1944,Hyderabad,Gold,256,Sri Curry House Andhra,Italian,3.1,1087.81
7044,01-09-2023,849,User_849,Pune,Regular,416,Amma Cafe Pure Veg,Chinese,4.6,1152.23
7045,27-03-2023,1989,User_1989,Bangalore,Regular,52,Udupi Curry House South Indian,Mexican,4.9,863.09
7046,05-08-2023,1377,User_1377,Pune,Regular,274,Amma Mess Andhra,Mexican,3.3,1408.74
7047,01-06-2023,1430,User_1430,Hyderabad,Regular,466,Sai Cafe South Indian,Italian,4.9,418.59
7048,01-08-2023,662,User_662,Hyderabad,Regular,150,Sri Cafe Non-Veg,Indian,4.2,782.76
7049,05-12-2023,2856,User_2856,Hyderabad,Regular,102,Darbar Foods Andhra,Italian,4.9,499.36
7050,24-07-2023,449,User_449,Pune,Regular,345,Sai Tiffins Chinese,Chinese,4.3,765.82
7051,23-08-2023,1451,User_1451,Bangalore,Regular,76,Amma Kitchen Punjabi,Italian,4.7,187.22
7052,12-10-2023,2343,User_2343,Bangalore,Regular,437,Swagath Tiffins Chinese,Indian,3.3,744.78
7053,29-09-2023,125,User_125,Bangalore,Regular,396,Taste of Delights Non-Veg,Mexican,4.8,1457.17
7054,18-06-2023,1117,User_1117,Hyderabad,Regular,384,Annapurna Biryani Andhra,Mexican,4.6,458.44
7055,02-07-2023,2526,User_2526,Pune,Regular,108,Darbar Curry House North Indian,Chinese,4.0,1477.33
7056,06-12-2023,2181,User_2181,Hyderabad,Regular,377,Amma Kitchen Pure Veg,Mexican,4.0,400.05
7057,02-03-2023,320,User_320,Hyderabad,Gold,454,Taste of Dhaba South Indian,Italian,4.5,1308.12
7058,15-08-2023,1501,User_1501,Hyderabad,Regular,133,Spice Foods Non-Veg,Italian,4.5,459.7
7059,03-03-2023,2720,User_2720,Chennai,Gold,231,New Dhaba Punjabi,Indian,4.1,176.95
7060,12-03-2023,1682,User_1682,Pune,Gold,405,Royal Dhaba Punjabi,Indian,4.8,1196.66
7061,22-09-2023,855,User_855,Chennai,Gold,67,Swagath Tiffins Andhra,Mexican,4.1,1280.4
7062,14-07-2023,663,User_663,Hyderabad,Regular,147,Amma Cafe South Indian,Italian,3.2,600.15
7063,25-03-2023,2130,User_2130,Pune,Gold,303,Swagath Foods Andhra,Mexican,3.2,269.41
7064,20-03-2023,921,User_921,Bangalore,Regular,417,Hotel Biryani North Indian,Mexican,3.0,650.48
7065,07-01-2023,2541,User_2541,Pune,Regular,476,Royal Curry House Multicuisine,Mexican,3.4,325.37
7066,14-07-2023,2750,User_2750,Chennai,Gold,350,Classic Curry House South Indian,Mexican,3.2,1197.85
7067,22-07-2023,983,User_983,Pune,Regular,479,Grand Mess Andhra,Indian,3.8,1295.67
7068,06-09-2023,2499,User_2499,Chennai,Regular,281,Swagath Cafe Non-Veg,Italian,3.8,279.85
7069,11-10-2023,1221,User_1221,Bangalore,Regular,446,Annapurna Cafe Andhra,Indian,4.9,419.39
7070,24-01-2023,110,User_110,Hyderabad,Gold,423,Royal Tiffins Multicuisine,Indian,3.2,967.01
7071,17-08-2023,2303,User_2303,Pune,Gold,50,Taste of Cafe Punjabi,Mexican,4.8,589.21
7072,19-05-2023,167,User_167,Bangalore,Gold,161,Annapurna Biryani South Indian,Mexican,3.8,1288.14
7073,07-04-2023,2716,User_2716,Pune,Regular,103,Darbar Restaurant North Indian,Mexican,4.9,361.11
7074,23-05-2023,46,User_46,Bangalore,Regular,482,Classic Tiffins Pure Veg,Chinese,4.5,1430.9
7075,21-06-2023,147,User_147,Hyderabad,Gold,216,Classic Delights Non-Veg,Italian,3.1,1019.62
7076,26-01-2023,269,User_269,Bangalore,Gold,365,Udupi Kitchen Multicuisine,Italian,3.6,946.9
7077,06-03-2023,944,User_944,Bangalore,Regular,80,Spice Mess Chinese,Italian,3.9,1265.37
7078,08-05-2023,1064,User_1064,Pune,Regular,431,Udupi Tiffins Punjabi,Mexican,4.6,1285.27
7079,28-05-2023,859,User_859,Hyderabad,Gold,153,Annapurna Mess Andhra,Italian,4.7,994.42
7080,06-03-2023,1514,User_1514,Pune,Gold,293,Royal Eatery South Indian,Italian,3.0,1346.19
7081,30-11-2023,356,User_356,Pune,Gold,103,Darbar Restaurant North Indian,Mexican,4.9,276.04
7082,14-09-2023,1298,User_1298,Chennai,Gold,471,Swagath Tiffins Punjabi,Indian,3.0,1016.59
7083,05-11-2023,2034,User_2034,Pune,Gold,145,Amma Restaurant South Indian,Italian,3.1,1363.65
7084,12-12-2023,1683,User_1683,Chennai,Gold,460,New Biryani Andhra,Chinese,4.5,344.32
7085,06-11-2023,1783,User_1783,Hyderabad,Regular,321,Sai Restaurant Non-Veg,Chinese,4.7,854.71
7086,16-05-2023,732,User_732,Bangalore,Regular,140,Royal Tiffins Punjabi,Italian,3.3,638.15
7087,02-06-2023,705,User_705,Bangalore,Regular,377,Amma Kitchen Pure Veg,Mexican,4.0,1385.69
7088,05-12-2023,965,User_965,Chennai,Gold,14,Taste of Tiffins North Indian,Indian,3.8,1144.28
7089,27-10-2023,2622,User_2622,Pune,Regular,366,Swagath Mess Chinese,Indian,4.5,924.95
7090,14-12-2023,314,User_314,Pune,Regular,488,New Biryani North Indian,Chinese,4.1,1044.24
7091,05-03-2023,2269,User_2269,Hyderabad,Regular,61,Hotel Curry House North Indian,Italian,4.4,1335.63
7092,19-04-2023,2982,User_2982,Chennai,Gold,330,Udupi Eatery Multicuisine,Italian,3.9,914.57
7093,28-10-2023,998,User_998,Bangalore,Regular,9,Classic Mess Family Restaurant,Italian,3.1,291.51
7094,18-11-2023,264,User_264,Pune,Regular,448,Amma Biryani Family Restaurant,Mexican,3.4,1330.28
7095,28-12-2023,1719,User_1719,Pune,Gold,181,Classic Foods Pure Veg,Indian,4.0,1297.09
7096,21-03-2023,661,User_661,Bangalore,Regular,419,Darbar Delights Andhra,Chinese,3.6,793.31
7097,10-04-2023,2379,User_2379,Chennai,Regular,395,Royal Restaurant Punjabi,Mexican,4.0,217.59
7098,09-11-2023,2732,User_2732,Hyderabad,Regular,258,Spice Curry House Chinese,Indian,3.0,510.73
7099,16-12-2023,2346,User_2346,Hyderabad,Regular,66,Swagath Dhaba Punjabi,Italian,4.7,647.95
7100,15-12-2023,2060,User_2060,Pune,Regular,250,Sai Foods Non-Veg,Mexican,3.4,522.31
7101,06-05-2023,975,User_975,Pune,Regular,464,Ruchi Cafe Multicuisine,Italian,3.3,798.45
7102,01-08-2023,1933,User_1933,Hyderabad,Regular,42,Udupi Mess North Indian,Chinese,3.2,1002.4
7103,24-01-2023,2267,User_2267,Pune,Regular,158,Hotel Biryani Pure Veg,Indian,4.5,702.75
7104,01-05-2023,882,User_882,Pune,Gold,384,Annapurna Biryani Andhra,Mexican,4.6,1470.91
7105,19-11-2023,2323,User_2323,Bangalore,Gold,392,Classic Tiffins Chinese,Italian,3.3,1131.42
7106,11-10-2023,2169,User_2169,Bangalore,Regular,39,Ruchi Delights South Indian,Indian,4.8,745.2
7107,08-03-2023,2929,User_2929,Bangalore,Regular,290,Taste of Kitchen Chinese,Chinese,4.9,344.25
7108,01-08-2023,1349,User_1349,Chennai,Regular,484,Taste of Biryani Punjabi,Mexican,4.2,682.65
7109,29-07-2023,1024,User_1024,Chennai,Gold,375,Hotel Delights Multicuisine,Chinese,4.3,359.91
7110,08-02-2023,2934,User_2934,Hyderabad,Gold,43,Sai Cafe North Indian,Chinese,4.9,1085.63
7111,15-11-2023,1239,User_1239,Bangalore,Regular,191,Grand Mess North Indian,Indian,4.0,1445.06
7112,23-07-2023,1692,User_1692,Hyderabad,Regular,267,Darbar Cafe Punjabi,Chinese,4.2,1145.04
7113,10-12-2023,1946,User_1946,Pune,Regular,209,Royal Tiffins Family Restaurant,Indian,3.6,1208.94
7114,04-07-2023,992,User_992,Bangalore,Gold,90,Classic Biryani Pure Veg,Italian,4.8,867.68
7115,23-07-2023,1193,User_1193,Pune,Regular,393,Classic Dhaba Andhra,Italian,4.1,956.22
7116,20-07-2023,1552,User_1552,Hyderabad,Gold,361,Royal Dhaba Punjabi,Indian,4.5,987.94
7117,27-11-2023,1077,User_1077,Chennai,Regular,149,Amma Restaurant South Indian,Mexican,3.6,492.39
7118,31-07-2023,1582,User_1582,Hyderabad,Regular,461,Sai Curry House Multicuisine,Italian,4.6,580.94
7119,05-08-2023,2042,User_2042,Pune,Regular,496,Swagath Eatery Multicuisine,Indian,3.1,789.49
7120,31-01-2023,2912,User_2912,Hyderabad,Gold,99,Sri Restaurant Family Restaurant,Italian,4.0,628.07
7121,30-05-2023,609,User_609,Bangalore,Gold,304,Hotel Tiffins Andhra,Italian,4.1,155.6
7122,23-01-2023,2755,User_2755,Pune,Regular,169,Ruchi Curry House Pure Veg,Italian,4.2,620.96
7123,06-01-2023,1594,User_1594,Bangalore,Regular,232,New Dhaba Family Restaurant,Mexican,4.0,122.09
7124,10-05-2023,1174,User_1174,Pune,Regular,10,Darbar Restaurant Andhra,Chinese,3.4,1225.78
7125,03-01-2023,1568,User_1568,Hyderabad,Gold,470,Darbar Foods Multicuisine,Italian,3.6,204.68
7126,17-07-2023,572,User_572,Chennai,Gold,388,Spice Cafe South Indian,Indian,3.9,767.7
7127,17-01-2023,1246,User_1246,Chennai,Gold,134,New Tiffins Non-Veg,Mexican,4.3,770.48
7128,13-07-2023,792,User_792,Chennai,Gold,464,Ruchi Cafe Multicuisine,Italian,3.3,366.55
7129,08-12-2023,181,User_181,Hyderabad,Regular,495,Ruchi Curry House North Indian,Italian,4.5,242.45
7130,27-06-2023,1095,User_1095,Pune,Regular,18,Annapurna Kitchen Family Restaurant,Italian,4.5,192.14
7131,15-03-2023,1657,User_1657,Hyderabad,Gold,438,Grand Biryani Pure Veg,Italian,3.2,1101.27
7132,30-07-2023,2133,User_2133,Pune,Regular,135,Amma Eatery Non-Veg,Indian,3.7,1327.43
7133,16-04-2023,1627,User_1627,Pune,Regular,153,Annapurna Mess Andhra,Italian,4.7,1221.07
7134,03-11-2023,994,User_994,Bangalore,Regular,141,Amma Kitchen South Indian,Mexican,3.3,884.37
7135,23-08-2023,2802,User_2802,Hyderabad,Gold,56,Sri Delights Pure Veg,Italian,3.2,1254.63
7136,29-09-2023,1636,User_1636,Bangalore,Regular,323,Taste of Mess Chinese,Mexican,4.6,1350.6
7137,02-09-2023,660,User_660,Chennai,Gold,177,Udupi Restaurant South Indian,Indian,3.9,1349.4
7138,13-03-2023,867,User_867,Bangalore,Regular,6,Ruchi Restaurant South Indian,Chinese,4.8,548.23
7139,21-10-2023,652,User_652,Bangalore,Regular,187,Royal Kitchen North Indian,Chinese,3.8,1044.94
7140,26-04-2023,2614,User_2614,Pune,Gold,31,Udupi Delights North Indian,Mexican,4.7,1330.41
7141,01-07-2023,1767,User_1767,Bangalore,Regular,55,Darbar Restaurant Multicuisine,Indian,3.5,897.85
7142,01-10-2023,358,User_358,Bangalore,Gold,428,Annapurna Foods Punjabi,Mexican,4.8,1489.12
7143,08-08-2023,418,User_418,Bangalore,Regular,317,Darbar Cafe Pure Veg,Mexican,3.5,1295.85
7144,27-08-2023,2330,User_2330,Hyderabad,Regular,182,Annapurna Restaurant Andhra,Mexican,4.8,269.34
7145,26-05-2023,809,User_809,Pune,Gold,326,Classic Mess Punjabi,Italian,4.8,141.37
7146,08-11-2023,575,User_575,Bangalore,Gold,74,Spice Dhaba Non-Veg,Chinese,4.3,369.07
7147,01-10-2023,2276,User_2276,Hyderabad,Regular,4,Annapurna Curry House Pure Veg,Chinese,4.1,213.6
7148,05-07-2023,2208,User_2208,Chennai,Gold,476,Royal Curry House Multicuisine,Mexican,3.4,584.48
7149,04-06-2023,1483,User_1483,Chennai,Gold,8,New Mess Punjabi,Indian,4.8,1437.61
7150,15-12-2023,2885,User_2885,Hyderabad,Gold,128,Swagath Kitchen South Indian,Indian,4.5,667.12
7151,17-11-2023,2383,User_2383,Chennai,Gold,233,Grand Cafe Family Restaurant,Italian,4.5,333.97
7152,09-07-2023,655,User_655,Bangalore,Gold,176,Classic Delights North Indian,Italian,4.0,1448.12
7153,04-08-2023,2724,User_2724,Chennai,Gold,94,Taste of Eatery Andhra,Chinese,4.5,471.45
7154,27-04-2023,2962,User_2962,Chennai,Gold,348,Royal Restaurant Andhra,Italian,3.0,1343.37
7155,27-12-2023,618,User_618,Chennai,Regular,141,Amma Kitchen South Indian,Mexican,3.3,1372.73
7156,04-01-2023,189,User_189,Bangalore,Gold,253,New Restaurant North Indian,Italian,4.6,1401.45
7157,10-07-2023,2899,User_2899,Bangalore,Regular,437,Swagath Tiffins Chinese,Indian,3.3,742.57
7158,26-06-2023,876,User_876,Hyderabad,Regular,320,Hotel Cafe Multicuisine,Italian,4.1,1061.24
7159,15-04-2023,1829,User_1829,Pune,Gold,66,Swagath Dhaba Punjabi,Italian,4.7,1418.59
7160,29-10-2023,2589,User_2589,Bangalore,Gold,207,Grand Cafe Andhra,Italian,3.3,1167.83
7161,10-10-2023,268,User_268,Hyderabad,Gold,418,Annapurna Foods Multicuisine,Chinese,3.3,1020.11
7162,14-01-2023,1869,User_1869,Pune,Regular,80,Spice Mess Chinese,Italian,3.9,299.41
7163,27-12-2023,501,User_501,Bangalore,Gold,395,Royal Restaurant Punjabi,Mexican,4.0,1416.47
7164,20-10-2023,2504,User_2504,Hyderabad,Regular,347,Amma Delights Chinese,Chinese,4.8,730.01
7165,18-02-2023,2655,User_2655,Bangalore,Regular,462,Grand Curry House Family Restaurant,Italian,3.1,1367.26
7166,25-06-2023,249,User_249,Hyderabad,Gold,328,Ruchi Curry House Andhra,Mexican,4.6,483.63
7167,16-01-2023,1669,User_1669,Hyderabad,Regular,250,Sai Foods Non-Veg,Mexican,3.4,1197.7
7168,05-05-2023,1313,User_1313,Bangalore,Regular,136,Hotel Cafe South Indian,Indian,3.6,540.72
7169,12-10-2023,1346,User_1346,Pune,Regular,403,Sai Delights Pure Veg,Indian,3.6,905.08
7170,01-02-2023,1605,User_1605,Bangalore,Regular,176,Classic Delights North Indian,Italian,4.0,1423.68
7171,31-05-2023,2396,User_2396,Chennai,Gold,240,New Mess Andhra,Indian,3.8,1029.26
7172,27-04-2023,1616,User_1616,Hyderabad,Gold,490,Swagath Curry House Punjabi,Italian,3.7,597.07
7173,08-08-2023,1157,User_1157,Pune,Gold,233,Grand Cafe Family Restaurant,Italian,4.5,1021.96
7174,18-11-2023,2667,User_2667,Pune,Gold,220,Spice Kitchen North Indian,Mexican,3.2,957.47
